inspector_name,inspection_date,slip_no,product_name,start_time,end_time,work_minutes,tehai_no,order_no,bottom_ng_count,slat_ng_count,balance_ng_count,ng_total
鈴木ミカ,2026-01-08,SLIP-0108-069,RS-110X210-WH,09:41:22,09:46:57,5,TEH-260108-012,ORD-260108-012,0,0,0,0
田中玲,2026-01-08,SLIP-0108-070,RS-100X190-BK,09:43:28,09:49:51,6,TEH-260108-013,ORD-260108-013,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-071,RS-100X190-BK,09:39:49,09:45:29,5,TEH-260108-014,ORD-260108-014,0,0,0,0
小林陽,2026-01-08,SLIP-0108-072,RS-100X190-BK,09:42:18,09:48:46,6,TEH-260108-015,ORD-260108-015,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-073,RS-100X190-BK,09:47:13,09:53:20,6,TEH-260108-016,ORD-260108-016,0,0,0,0
田中玲,2026-01-08,SLIP-0108-074,RS-100X190-BK,09:50:03,09:56:26,6,TEH-260108-017,ORD-260108-017,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-075,RS-90X180-WH,09:45:56,09:51:58,6,TEH-260108-018,ORD-260108-018,0,0,0,0
小林陽,2026-01-08,SLIP-0108-076,RS-110X210-WH,09:49:02,09:54:30,5,TEH-260108-019,ORD-260108-019,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-077,RS-90X180-WH,09:53:49,09:59:17,5,TEH-260108-020,ORD-260108-020,0,0,0,0
田中玲,2026-01-08,SLIP-0108-078,VB-60-90X160-BR,09:56:39,10:01:59,5,TEH-260108-021,ORD-260108-021,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-079,RS-110X210-WH,09:52:26,09:57:53,5,TEH-260108-022,ORD-260108-022,0,0,0,0
小林陽,2026-01-08,SLIP-0108-080,RS-90X180-WH,09:54:45,09:59:48,5,TEH-260108-023,ORD-260108-023,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-081,VB-60-90X160-BR,09:59:39,10:05:22,5,TEH-260108-024,ORD-260108-024,0,0,0,0
田中玲,2026-01-08,SLIP-0108-082,RS-120X200-GY,10:02:22,10:07:10,4,TEH-260108-025,ORD-260108-025,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-083,VB-50-80X150-IV,09:58:11,10:04:22,6,TEH-260108-026,ORD-260108-026,0,0,0,0
小林陽,2026-01-08,SLIP-0108-084,RS-110X210-WH,09:59:57,10:05:10,5,TEH-260108-027,ORD-260108-027,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-085,VB-50-80X150-IV,10:05:45,10:11:41,5,TEH-260108-028,ORD-260108-028,0,0,0,0
田中玲,2026-01-08,SLIP-0108-086,RS-90X180-WH,10:07:32,10:14:04,6,TEH-260108-029,ORD-260108-029,0,0,0,0
田中玲,2026-01-09,SLIP-0109-002,RS-120X200-GY,08:00:00,08:04:52,4,TEH-260108-030,ORD-260108-030,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-087,RS-120X200-GY,10:04:31,10:09:37,5,TEH-260108-031,ORD-260108-031,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-003,VB-60-90X160-BR,08:00:00,08:06:05,6,TEH-260108-032,ORD-260108-032,0,0,0,0
小林陽,2026-01-08,SLIP-0108-088,VB-50-80X150-IV,10:05:24,10:11:05,5,TEH-260108-033,ORD-260108-033,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-089,VB-60-90X160-BR,10:12:10,10:17:44,5,TEH-260108-034,ORD-260108-034,0,0,0,0
小林陽,2026-01-09,SLIP-0109-004,RS-90X180-WH,08:00:00,08:05:36,5,TEH-260108-035,ORD-260108-035,0,0,0,0
田中玲,2026-01-08,SLIP-0108-090,RS-90X180-WH,10:14:21,10:20:09,5,TEH-260108-036,ORD-260108-036,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-005,RS-110X210-WH,08:06:03,08:12:01,5,TEH-260108-037,ORD-260108-037,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-091,RS-100X190-BK,10:09:51,10:15:56,6,TEH-260108-038,ORD-260108-038,0,0,0,0
田中玲,2026-01-09,SLIP-0109-006,VB-50-80X150-IV,08:05:17,08:11:04,5,TEH-260108-039,ORD-260108-039,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-007,RS-90X180-WH,08:06:27,08:12:17,5,TEH-260108-040,ORD-260108-040,0,0,0,0
小林陽,2026-01-08,SLIP-0108-092,VB-50-80X150-IV,10:11:13,10:16:23,5,TEH-260108-041,ORD-260108-041,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-093,RS-90X180-WH,10:18:09,10:23:48,5,TEH-260108-042,ORD-260108-042,0,0,0,0
小林陽,2026-01-09,SLIP-0109-008,VB-60-90X160-BR,08:06:00,08:11:47,5,TEH-260108-043,ORD-260108-043,0,0,0,0
田中玲,2026-01-08,SLIP-0108-094,VB-60-90X160-BR,10:20:28,10:25:36,5,TEH-260108-044,ORD-260108-044,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-095,VB-50-80X150-IV,10:16:14,10:21:46,5,TEH-260108-045,ORD-260108-045,0,0,0,0
小林陽,2026-01-08,SLIP-0108-096,RS-110X210-WH,10:16:34,10:23:12,6,TEH-260108-046,ORD-260108-046,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-097,RS-120X200-GY,10:24:00,10:29:11,5,TEH-260108-047,ORD-260108-047,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-009,RS-120X200-GY,08:12:31,08:17:56,5,TEH-260108-048,ORD-260108-048,0,0,0,0
田中玲,2026-01-08,SLIP-0108-098,VB-50-80X150-IV,10:25:51,10:31:22,5,TEH-260108-049,ORD-260108-049,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-099,RS-100X190-BK,10:22:00,10:27:37,5,TEH-260108-050,ORD-260108-050,0,0,0,0
小林陽,2026-01-08,SLIP-0108-100,VB-50-80X150-IV,10:23:30,10:29:04,5,TEH-260108-051,ORD-260108-051,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-101,RS-110X210-WH,10:29:29,10:34:44,5,TEH-260108-052,ORD-260108-052,0,0,0,0
田中玲,2026-01-08,SLIP-0108-102,VB-50-80X150-IV,10:31:34,10:37:33,5,TEH-260108-053,ORD-260108-053,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-103,VB-60-90X160-BR,10:28:07,10:33:11,5,TEH-260108-054,ORD-260108-054,0,0,0,0
小林陽,2026-01-08,SLIP-0108-104,RS-120X200-GY,10:29:12,10:34:58,5,TEH-260108-055,ORD-260108-055,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-105,VB-60-90X160-BR,10:34:58,10:40:38,5,TEH-260108-056,ORD-260108-056,1,0,1,1
田中玲,2026-01-08,SLIP-0108-106,VB-50-80X150-IV,10:37:56,10:42:53,4,TEH-260108-057,ORD-260108-057,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-107,RS-90X180-WH,10:33:35,10:39:24,5,TEH-260108-058,ORD-260108-058,0,0,0,0
小林陽,2026-01-08,SLIP-0108-108,RS-110X210-WH,10:35:22,10:41:07,5,TEH-260108-059,ORD-260108-059,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-109,RS-110X210-WH,10:41:08,10:46:57,5,TEH-260108-060,ORD-260108-060,0,0,0,0
田中玲,2026-01-09,SLIP-0109-010,VB-50-80X150-IV,08:11:33,08:17:15,5,TEH-260108-061,ORD-260108-061,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-011,VB-50-80X150-IV,08:12:26,08:18:23,5,TEH-260108-062,ORD-260108-062,0,0,0,0
田中玲,2026-01-08,SLIP-0108-110,VB-60-90X160-BR,10:43:19,10:48:55,5,TEH-260108-063,ORD-260108-063,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-111,VB-60-90X160-BR,10:39:36,10:44:59,5,TEH-260108-064,ORD-260108-064,0,0,0,0
小林陽,2026-01-08,SLIP-0108-112,RS-110X210-WH,10:41:33,10:47:11,5,TEH-260108-065,ORD-260108-065,0,0,0,0
小林陽,2026-01-09,SLIP-0109-012,RS-90X180-WH,08:11:52,08:17:46,5,TEH-260108-066,ORD-260108-066,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-013,RS-120X200-GY,08:18:17,08:24:06,5,TEH-260108-067,ORD-260108-067,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-113,RS-90X180-WH,10:47:14,10:52:59,5,TEH-260108-068,ORD-260108-068,0,0,0,0
田中玲,2026-01-09,SLIP-0109-014,VB-50-80X150-IV,08:17:43,08:23:38,5,TEH-260108-069,ORD-260108-069,0,0,0,0
田中玲,2026-01-08,SLIP-0108-114,RS-110X210-WH,10:49:25,10:55:05,5,TEH-260108-070,ORD-260108-070,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-015,RS-120X200-GY,08:18:53,08:24:46,5,TEH-260108-071,ORD-260108-071,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-115,VB-60-90X160-BR,10:45:18,10:50:33,5,TEH-260108-072,ORD-260108-072,0,0,0,0
小林陽,2026-01-08,SLIP-0108-116,RS-90X180-WH,10:47:18,10:53:01,5,TEH-260108-073,ORD-260108-073,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-117,RS-120X200-GY,10:53:29,10:59:32,6,TEH-260108-074,ORD-260108-074,0,0,0,0
田中玲,2026-01-08,SLIP-0108-118,RS-110X210-WH,10:55:16,11:01:36,6,TEH-260108-075,ORD-260108-075,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-119,RS-120X200-GY,10:50:53,10:56:27,5,TEH-260108-076,ORD-260108-076,0,0,0,0
小林陽,2026-01-09,SLIP-0109-016,VB-60-90X160-BR,08:18:12,08:24:20,6,TEH-260108-077,ORD-260108-077,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-017,RS-100X190-BK,08:24:28,08:29:40,5,TEH-260108-078,ORD-260108-078,0,0,0,0
小林陽,2026-01-08,SLIP-0108-120,RS-120X200-GY,10:53:28,10:59:42,6,TEH-260108-079,ORD-260108-079,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-121,VB-60-90X160-BR,10:59:37,11:05:21,5,TEH-260108-080,ORD-260108-080,0,0,0,0
田中玲,2026-01-08,SLIP-0108-122,RS-120X200-GY,11:01:44,11:07:21,5,TEH-260108-081,ORD-260108-081,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-123,VB-50-80X150-IV,10:56:47,11:02:23,5,TEH-260108-082,ORD-260108-082,0,0,0,0
小林陽,2026-01-08,SLIP-0108-124,RS-100X190-BK,11:00:04,11:05:11,5,TEH-260108-083,ORD-260108-083,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-125,RS-90X180-WH,11:05:30,11:12:18,6,TEH-260108-084,ORD-260108-084,0,0,0,0
田中玲,2026-01-08,SLIP-0108-126,RS-90X180-WH,11:07:38,11:13:08,5,TEH-260108-085,ORD-260108-085,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-127,RS-110X210-WH,11:02:31,11:08:25,5,TEH-260108-086,ORD-260108-086,0,0,0,0
小林陽,2026-01-08,SLIP-0108-128,VB-50-80X150-IV,11:05:20,11:11:40,6,TEH-260108-087,ORD-260108-087,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-129,RS-90X180-WH,11:12:35,11:18:00,5,TEH-260108-088,ORD-260108-088,0,0,0,0
田中玲,2026-01-08,SLIP-0108-130,RS-110X210-WH,11:13:38,11:19:23,5,TEH-260108-089,ORD-260108-089,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-131,RS-120X200-GY,11:08:55,11:14:56,6,TEH-260108-090,ORD-260108-090,0,0,0,0
小林陽,2026-01-08,SLIP-0108-132,RS-120X200-GY,11:12:09,11:17:13,5,TEH-260108-091,ORD-260108-091,0,0,0,0
田中玲,2026-01-09,SLIP-0109-018,RS-110X210-WH,08:23:47,08:29:20,5,TEH-260108-092,ORD-260108-092,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-133,RS-120X200-GY,11:18:25,11:23:35,5,TEH-260108-093,ORD-260108-093,0,0,0,0
田中玲,2026-01-08,SLIP-0108-134,VB-50-80X150-IV,11:19:36,11:25:41,6,TEH-260108-094,ORD-260108-094,0,0,0,2
加藤葵,2026-01-08,SLIP-0108-135,RS-110X210-WH,11:15:21,11:20:14,4,TEH-260108-095,ORD-260108-095,0,0,0,0
小林陽,2026-01-08,SLIP-0108-136,RS-120X200-GY,11:17:23,11:23:34,6,TEH-260108-096,ORD-260108-096,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-137,RS-110X210-WH,11:23:51,11:29:41,5,TEH-260108-097,ORD-260108-097,0,0,0,0
田中玲,2026-01-08,SLIP-0108-138,VB-60-90X160-BR,11:26:10,11:31:58,5,TEH-260108-098,ORD-260108-098,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-139,RS-90X180-WH,11:20:25,11:25:19,4,TEH-260108-099,ORD-260108-099,0,0,0,0
小林陽,2026-01-08,SLIP-0108-140,RS-90X180-WH,11:23:58,11:29:09,5,TEH-260108-100,ORD-260108-100,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-141,RS-90X180-WH,11:30:04,11:35:18,5,TEH-260108-101,ORD-260108-101,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-019,RS-90X180-WH,08:25:00,08:31:18,6,TEH-260108-102,ORD-260108-102,0,0,0,0
田中玲,2026-01-08,SLIP-0108-142,VB-50-80X150-IV,11:32:28,11:38:27,5,TEH-260108-103,ORD-260108-103,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-143,VB-50-80X150-IV,11:25:24,11:31:36,6,TEH-260108-104,ORD-260108-104,0,0,0,0
小林陽,2026-01-08,SLIP-0108-144,RS-120X200-GY,11:29:20,11:35:17,5,TEH-260108-105,ORD-260108-105,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-145,VB-50-80X150-IV,11:35:39,11:40:31,4,TEH-260108-106,ORD-260108-106,0,0,0,0
小林陽,2026-01-09,SLIP-0109-020,RS-100X190-BK,08:24:25,08:31:46,7,TEH-260108-107,ORD-260108-107,0,0,0,0
田中玲,2026-01-08,SLIP-0108-146,RS-120X200-GY,11:38:53,11:45:01,6,TEH-260108-108,ORD-260108-108,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-147,VB-60-90X160-BR,11:31:46,11:37:16,5,TEH-260108-109,ORD-260108-109,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-021,RS-120X200-GY,08:29:49,08:35:28,5,TEH-260108-110,ORD-260108-110,0,0,0,0
小林陽,2026-01-08,SLIP-0108-148,RS-110X210-WH,11:35:42,11:41:17,5,TEH-260108-111,ORD-260108-111,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-149,RS-110X210-WH,11:40:58,11:46:43,5,TEH-260108-112,ORD-260108-112,0,0,0,0
田中玲,2026-01-08,SLIP-0108-150,VB-60-90X160-BR,11:45:15,11:50:54,5,TEH-260108-113,ORD-260108-113,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-151,VB-50-80X150-IV,11:37:34,11:43:17,5,TEH-260108-114,ORD-260108-114,0,0,0,0
小林陽,2026-01-08,SLIP-0108-152,VB-60-90X160-BR,11:41:36,11:47:38,6,TEH-260108-115,ORD-260108-115,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-153,RS-120X200-GY,11:47:09,11:53:50,6,TEH-260108-116,ORD-260108-116,0,0,0,0
田中玲,2026-01-08,SLIP-0108-154,RS-120X200-GY,11:51:16,11:57:08,5,TEH-260108-117,ORD-260108-117,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-155,RS-120X200-GY,11:43:41,11:48:55,5,TEH-260108-118,ORD-260108-118,0,0,0,0
小林陽,2026-01-08,SLIP-0108-156,VB-50-80X150-IV,11:47:46,11:54:00,6,TEH-260108-119,ORD-260108-119,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-157,VB-60-90X160-BR,11:53:58,11:59:05,5,TEH-260108-120,ORD-260108-120,0,0,0,0
田中玲,2026-01-09,SLIP-0109-022,RS-90X180-WH,08:29:41,08:35:22,5,TEH-260108-121,ORD-260108-121,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-023,RS-120X200-GY,08:31:41,08:37:16,5,TEH-260108-122,ORD-260108-122,0,0,0,0
田中玲,2026-01-08,SLIP-0108-158,VB-50-80X150-IV,13:00:00,13:03:21,3,TEH-260108-123,ORD-260108-123,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-159,RS-110X210-WH,11:49:00,11:54:35,5,TEH-260108-124,ORD-260108-124,0,0,0,0
小林陽,2026-01-08,SLIP-0108-160,VB-60-90X160-BR,13:00:00,13:00:20,0,TEH-260108-125,ORD-260108-125,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-161,RS-110X210-WH,13:00:00,13:05:23,5,TEH-260108-126,ORD-260108-126,0,0,0,0
小林陽,2026-01-09,SLIP-0109-024,VB-50-80X150-IV,08:32:10,08:37:18,5,TEH-260108-127,ORD-260108-127,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-025,VB-60-90X160-BR,08:35:35,08:41:20,5,TEH-260108-128,ORD-260108-128,0,0,0,0
田中玲,2026-01-08,SLIP-0108-162,RS-90X180-WH,13:03:45,13:09:33,5,TEH-260108-129,ORD-260108-129,0,0,0,0
田中玲,2026-01-09,SLIP-0109-026,RS-90X180-WH,08:35:28,08:40:50,5,TEH-260108-130,ORD-260108-130,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-163,RS-110X210-WH,13:00:00,13:00:56,0,TEH-260108-131,ORD-260108-131,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-027,VB-60-90X160-BR,08:37:35,08:42:58,5,TEH-260108-132,ORD-260108-132,0,0,0,0
小林陽,2026-01-08,SLIP-0108-164,VB-50-80X150-IV,13:00:49,13:07:23,6,TEH-260108-133,ORD-260108-133,0,0,0,0
小林陽,2026-01-09,SLIP-0109-028,VB-60-90X160-BR,08:37:42,08:42:25,4,TEH-260108-134,ORD-260108-134,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-165,RS-90X180-WH,13:05:36,13:11:06,5,TEH-260108-135,ORD-260108-135,0,0,0,0
田中玲,2026-01-08,SLIP-0108-166,VB-50-80X150-IV,13:09:46,13:15:11,5,TEH-260108-136,ORD-260108-136,2,2,0,3
加藤葵,2026-01-08,SLIP-0108-167,RS-110X210-WH,13:01:14,13:06:42,5,TEH-260108-137,ORD-260108-137,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-029,RS-110X210-WH,08:41:50,08:48:18,6,TEH-260108-138,ORD-260108-138,0,0,0,0
小林陽,2026-01-08,SLIP-0108-168,VB-60-90X160-BR,13:07:43,13:13:20,5,TEH-260108-139,ORD-260108-139,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-169,VB-50-80X150-IV,13:11:32,13:16:35,5,TEH-260108-140,ORD-260108-140,0,0,0,0
田中玲,2026-01-08,SLIP-0108-170,RS-110X210-WH,13:15:24,13:20:53,5,TEH-260108-141,ORD-260108-141,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-171,RS-120X200-GY,13:06:48,13:12:36,5,TEH-260108-142,ORD-260108-142,0,0,0,0
小林陽,2026-01-08,SLIP-0108-172,RS-90X180-WH,13:13:43,13:19:26,5,TEH-260108-143,ORD-260108-143,0,0,0,0
田中玲,2026-01-09,SLIP-0109-030,RS-100X190-BK,08:40:58,08:46:47,5,TEH-260108-144,ORD-260108-144,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-173,VB-50-80X150-IV,13:16:42,13:22:16,5,TEH-260108-145,ORD-260108-145,0,0,0,0
田中玲,2026-01-08,SLIP-0108-174,VB-50-80X150-IV,13:21:21,13:26:56,5,TEH-260108-146,ORD-260108-146,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-175,RS-120X200-GY,13:12:54,13:18:55,6,TEH-260108-147,ORD-260108-147,0,0,0,0
小林陽,2026-01-08,SLIP-0108-176,VB-50-80X150-IV,13:19:46,13:25:39,5,TEH-260108-148,ORD-260108-148,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-177,RS-90X180-WH,13:22:29,13:27:50,5,TEH-260108-149,ORD-260108-149,0,0,0,0
田中玲,2026-01-08,SLIP-0108-178,VB-60-90X160-BR,13:27:18,13:32:30,5,TEH-260108-150,ORD-260108-150,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-179,RS-120X200-GY,13:19:09,13:24:50,5,TEH-260108-151,ORD-260108-151,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-031,RS-100X190-BK,08:43:14,08:49:16,6,TEH-260108-152,ORD-260108-152,0,0,0,0
小林陽,2026-01-08,SLIP-0108-180,VB-50-80X150-IV,13:26:02,13:31:34,5,TEH-260108-153,ORD-260108-153,0,0,0,0
小林陽,2026-01-09,SLIP-0109-032,RS-100X190-BK,08:42:51,08:49:32,6,TEH-260108-154,ORD-260108-154,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-181,RS-100X190-BK,13:28:16,13:34:07,5,TEH-260108-155,ORD-260108-155,0,0,0,0
田中玲,2026-01-08,SLIP-0108-182,VB-60-90X160-BR,13:32:37,13:38:08,5,TEH-260108-156,ORD-260108-156,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-183,VB-50-80X150-IV,13:25:04,13:29:57,4,TEH-260108-157,ORD-260108-157,0,0,0,0
小林陽,2026-01-08,SLIP-0108-184,RS-110X210-WH,13:31:59,13:37:30,5,TEH-260108-158,ORD-260108-158,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-185,RS-120X200-GY,13:34:13,13:40:15,6,TEH-260108-159,ORD-260108-159,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-033,RS-120X200-GY,08:48:47,08:54:45,5,TEH-260108-160,ORD-260108-160,0,0,0,0
田中玲,2026-01-08,SLIP-0108-186,RS-110X210-WH,13:38:17,13:43:45,5,TEH-260108-161,ORD-260108-161,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-187,RS-120X200-GY,13:30:15,13:35:54,5,TEH-260108-162,ORD-260108-162,0,0,0,0
田中玲,2026-01-09,SLIP-0109-034,RS-100X190-BK,08:47:02,08:53:12,6,TEH-260108-163,ORD-260108-163,0,0,0,0
小林陽,2026-01-08,SLIP-0108-188,RS-90X180-WH,13:37:48,13:43:18,5,TEH-260108-164,ORD-260108-164,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-189,RS-110X210-WH,13:40:37,13:46:37,6,TEH-260108-165,ORD-260108-165,0,0,0,0
田中玲,2026-01-08,SLIP-0108-190,VB-50-80X150-IV,13:43:51,13:49:36,5,TEH-260108-166,ORD-260108-166,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-191,VB-60-90X160-BR,13:36:18,13:42:07,5,TEH-260108-167,ORD-260108-167,0,0,0,0
小林陽,2026-01-08,SLIP-0108-192,VB-60-90X160-BR,13:43:42,13:49:50,6,TEH-260108-168,ORD-260108-168,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-193,VB-60-90X160-BR,13:46:45,13:52:18,5,TEH-260108-169,ORD-260108-169,0,0,0,0
田中玲,2026-01-08,SLIP-0108-194,RS-100X190-BK,13:50:05,13:56:03,5,TEH-260108-170,ORD-260108-170,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-195,VB-50-80X150-IV,13:42:35,13:48:19,5,TEH-260108-171,ORD-260108-171,0,0,0,0
小林陽,2026-01-08,SLIP-0108-196,RS-90X180-WH,13:50:05,13:56:01,5,TEH-260108-172,ORD-260108-172,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-197,RS-120X200-GY,13:52:27,13:57:56,5,TEH-260108-173,ORD-260108-173,0,0,0,0
田中玲,2026-01-08,SLIP-0108-198,VB-60-90X160-BR,13:56:09,14:01:18,5,TEH-260108-174,ORD-260108-174,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-199,RS-100X190-BK,13:48:37,13:53:18,4,TEH-260108-175,ORD-260108-175,0,0,0,0
小林陽,2026-01-08,SLIP-0108-200,RS-100X190-BK,13:56:07,14:01:52,5,TEH-260108-176,ORD-260108-176,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-201,VB-50-80X150-IV,13:58:22,14:04:10,5,TEH-260108-177,ORD-260108-177,0,0,0,0
田中玲,2026-01-08,SLIP-0108-202,RS-120X200-GY,14:01:26,14:07:36,6,TEH-260108-178,ORD-260108-178,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-203,RS-90X180-WH,13:53:41,13:59:08,5,TEH-260108-179,ORD-260108-179,0,0,0,0
小林陽,2026-01-08,SLIP-0108-204,RS-100X190-BK,14:02:00,14:08:05,6,TEH-260108-180,ORD-260108-180,0,0,0,0
加藤葵,2026-01-09,SLIP-0109-035,VB-50-80X150-IV,08:49:35,08:55:17,5,TEH-260108-181,ORD-260108-181,0,0,0,0
小林陽,2026-01-09,SLIP-0109-036,RS-90X180-WH,08:49:41,08:55:19,5,TEH-260108-182,ORD-260108-182,0,0,0,0
鈴木ミカ,2026-01-09,SLIP-0109-037,RS-90X180-WH,08:55:08,09:01:16,6,TEH-260108-183,ORD-260108-183,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-205,RS-120X200-GY,14:04:16,14:09:59,5,TEH-260108-184,ORD-260108-184,0,0,0,0
田中玲,2026-01-09,SLIP-0109-038,RS-110X210-WH,08:53:21,08:59:27,6,TEH-260108-185,ORD-260108-185,0,0,0,0
田中玲,2026-01-08,SLIP-0108-206,VB-50-80X150-IV,14:07:43,14:13:10,5,TEH-260108-186,ORD-260108-186,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-207,RS-90X180-WH,13:59:35,14:05:05,5,TEH-260108-187,ORD-260108-187,0,0,0,0
小林陽,2026-01-08,SLIP-0108-208,VB-50-80X150-IV,14:08:12,14:13:20,5,TEH-260108-188,ORD-260108-188,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-209,RS-110X210-WH,14:10:08,14:16:09,6,TEH-260108-189,ORD-260108-189,0,0,0,0
田中玲,2026-01-08,SLIP-0108-210,VB-50-80X150-IV,14:13:40,14:19:19,5,TEH-260108-190,ORD-260108-190,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-211,RS-110X210-WH,14:05:19,14:11:08,5,TEH-260108-191,ORD-260108-191,0,0,0,0
小林陽,2026-01-08,SLIP-0108-212,RS-90X180-WH,14:13:25,14:18:54,5,TEH-260108-192,ORD-260108-192,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-213,VB-50-80X150-IV,14:16:28,14:22:11,5,TEH-260108-193,ORD-260108-193,0,0,0,0
田中玲,2026-01-08,SLIP-0108-214,RS-120X200-GY,14:19:45,14:25:14,5,TEH-260108-194,ORD-260108-194,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-215,VB-50-80X150-IV,14:11:29,14:17:29,6,TEH-260108-195,ORD-260108-195,0,0,0,0
小林陽,2026-01-08,SLIP-0108-216,VB-50-80X150-IV,14:19:16,14:25:18,6,TEH-260108-196,ORD-260108-196,0,0,0,0
鈴木ミカ,2026-01-08,SLIP-0108-217,VB-50-80X150-IV,14:22:18,14:27:35,5,TEH-260108-197,ORD-260108-197,0,0,0,0
田中玲,2026-01-08,SLIP-0108-218,RS-120X200-GY,14:25:22,14:31:51,6,TEH-260108-198,ORD-260108-198,0,0,0,0
加藤葵,2026-01-08,SLIP-0108-219,RS-100X190-BK,14:17:54,14:23:38,5,TEH-260108-199,ORD-260108-199,0,0,0,0
